path,,Model Root/Driver/Plant/UserInterface/DISP_Plant/Angle_SteeringWheel[deg],Model Root/Driver/Plant/UserInterface/DISP_Plant/Pos_AccPedal[%],Model Root/Driver/Plant/UserInterface/DISP_Plant/Pos_BrakePedal[%],Model Root/Driver/Plant/UserInterface/DISP_Plant/Pos_ClutchPedal[%],Model Root/Driver/Plant/UserInterface/DISP_Plant/v_Vehicle[km|h],Model Root/Engine/Control/Interface_External_In/States/n_Engine[rpm]_,Model Root/Environment/Maneuver/UserInterface/PAR_Plant/ManualControl/Angle_SteeringWheel[deg],Model Root/Environment/Maneuver/UserInterface/PAR_Plant/ManualControl/Pos_AccPedal[%],Model Root/Environment/Maneuver/UserInterface/PAR_Plant/ManualControl/Pos_BrakePedal[%],Model Root/Environment/Maneuver/UserInterface/PAR_Plant/ManualControl/Pos_ClutchPedal[%],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Accelerations/a_y_Vehicle_CoG[m|s2],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Brake/p_FL_Brake[bar],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Brake/p_FR_Brake[bar],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Brake/p_RL_Brake[bar],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Brake/p_RR_Brake[bar],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Positions/s_Vehicle[m],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Tire/v_Circumf_Dyn_FL_Wheel[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Tire/v_Circumf_Dyn_FR_Wheel[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Tire/v_Circumf_Dyn_RL_Wheel[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Tire/v_Circumf_Dyn_RR_Wheel[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Velocities/v_x_Vehicle_CoG[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Velocities/YawRate_Vehicle_CoG[deg|s]
flags,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
min,,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
max,,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
minWeak,,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
maxWeak,,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
,2.5200457534797671,1.549148027198101e-13,27.414328795006757,0,0,53.004034051051839,3231.820782677944,0,0,0,100,7.6795248804874724e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,43.695106239427716,53.588495290355425,53.588495290355425,53.812862828635446,53.812862828635446,53.004034051051839,2.9393362723449571e-14
,2.5298986134330752,1.527401719848045e-13,27.441700903700372,0,0,53.076014729516672,3235.1525343498465,0,0,0,100,7.2852783198347883e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,43.842429640449133,53.661334792985379,53.661334792985379,53.886012080380659,53.886012080380659,53.076014729516672,2.8246248769367818e-14
,2.5400472192428589,1.5071979924915421e-13,27.470079676700845,0,0,53.148008052877636,3238.4910778102189,0,0,0,100,7.3823472357589554e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,43.989953003369692,53.734184015331934,53.734184015331941,53.959187277022167,53.959187277022167,53.148008052877636,2.7358664429594837e-14
,2.5498984301662446,1.4881327442918542e-13,27.499459626878643,0,0,53.22001458693309,3241.8445343438384,0,0,0,100,7.1492403368575483e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,44.137676364152576,53.807060144481305,53.807060144481312,54.03240339802327,54.03240339802327,53.22001458693309,2.7231356315178917e-14
,2.5600460074569704,1.4697166490830849e-13,27.529833268132112,0,0,53.292035155635226,3245.2053203048167,0,0,0,100,7.2407466450600984e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,44.285599760337917,53.879980845768692,53.879980845768692,54.105678243189089,54.105678243189097,53.292035155635226,2.7940735127831084e-14
,2.5698979408935547,1.4515022206407168e-13,27.56118533154741,0,0,53.364071539505616,3248.577289470551,0,0,0,100,7.2876625500647285e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,44.433723232920556,53.952950923458573,53.952950923458566,54.179007040766564,54.179007040766578,53.364071539505616,2.857952549259749e-14
,2.5800482892345431,1.4339532679695055e-13,27.593497297771293,0,0,53.436125918216867,3251.9515376220811,0,0,0,100,7.0389106951488309e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,44.58204682861021,54.02595236448353,54.02595236448353,54.252368085434576,54.252368085434576,53.436125918216867,2.7391974356410514e-14
,2.5898990581501007,1.4176836863909507e-13,27.626756749481686,0,0,53.508199733862654,3255.2882100796546,0,0,0,100,6.5152474881930092e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,44.730570599475151,54.098943800119535,54.098943800119542,54.325722184182034,54.325722184182034,53.508199733862654,2.6875117415913855e-14
,2.6000483524723053,1.402023548475912e-13,27.660972062763431,0,0,53.580291912952916,3258.5698253341225,0,0,0,100,6.4344988496908716e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,44.879294599145808,54.171812843921913,54.17181284392192,54.398937389618517,54.398937389618517,53.580291912952916,2.7129088259883445e-14
,2.6099000224037172,1.3867328880170275e-13,27.69620100373886,0,0,53.652395420926247,3261.7737529707783,0,0,0,100,6.3504945354676789e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,45.028218871433545,54.244494553943305,54.244494553943298,54.471922561234706,54.47192256123472,53.652395420926247,2.73671180339583e-14
,2.6200485772125246,1.3717547831987335e-13,27.727535733442981,0,0,53.724497475580563,3264.9089329192566,0,0,0,100,6.3964208684171724e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,45.177343432747321,54.317013117598513,54.317013117598506,54.544691679249382,54.544691679249382,53.724497475580563,2.7502652192125867e-14
,2.6299003661460878,1.3575226526245533e-13,27.750534440067888,0,0,53.796583473603476,3268.0026030956806,0,0,0,100,6.8281919946621607e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,45.326668260714094,54.389431603279128,54.389431603279142,54.617316954139454,54.61731695413944,53.796583473603476,2.5629604967512037e-14
,2.6400495329662323,1.3450468007961477e-13,27.774857593419103,0,0,53.868641504038479,3271.1157098045414,0,0,0,100,6.0963674580845161e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,45.476193294664888,54.46186841910275,54.461868419102757,54.689947394096912,54.689947394096912,53.868641504038479,2.2992020485571432e-14
,2.6499014579021454,1.3342664284015267e-13,27.800541127261184,0,0,53.940667340420099,3274.2625681958325,0,0,0,100,6.4382099440506076e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,45.62591844934277,54.534457300437353,54.534457300437353,54.76275879402219,54.762758794022204,53.940667340420099,2.2069504193245803e-14
,2.6600486441864013,1.3237910065991107e-13,27.827538061125569,0,0,54.012666810395658,3277.4360853013891,0,0,0,100,6.228524801989379e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,45.775843640571026,54.607184604478903,54.60718460447891,54.835765840685674,54.835765840685681,54.012666810395658,2.3882876015273853e-14

